CONTENT_ID	CONTENT_TYPE	ENTREZ GENE ID	GENE SYMBOL	SPECIES	EXPERIMENT_ID	METHODS
118337	Protein	7035	TFPI	Homo sapiens	491	Mass spectrometry
118338	Protein	84516	DCTN5	Homo sapiens	491	Mass spectrometry
118339	Protein	6249	CLIP1	Homo sapiens	491	Mass spectrometry
118340	Protein	51649	MRPS23	Homo sapiens	491	Mass spectrometry
118341	Protein	115677	NOSTRIN	Homo sapiens	491	Mass spectrometry
118342	Protein	83642	SELO	Homo sapiens	491	Mass spectrometry
118343	Protein	3187	HNRNPH1	Homo sapiens	491	Mass spectrometry
118344	Protein	448834	KPRP	Homo sapiens	491	Mass spectrometry
118345	Protein	22907	DHX30	Homo sapiens	491	Mass spectrometry
118346	Protein	84823	LMNB2	Homo sapiens	491	Mass spectrometry
118347	Protein	254295	PHYHD1	Homo sapiens	491	Mass spectrometry
118348	Protein	91039	DPP9	Homo sapiens	491	Mass spectrometry
118349	Protein	2632	GBE1	Homo sapiens	491	Mass spectrometry
118350	Protein	7874	USP7	Homo sapiens	491	Mass spectrometry
118351	Protein	84085	FBXO30	Homo sapiens	491	Mass spectrometry
118352	Protein	81570	CLPB	Homo sapiens	491	Mass spectrometry
118353	Protein	573	BAG1	Homo sapiens	491	Mass spectrometry
118354	Protein	4041	LRP5	Homo sapiens	491	Mass spectrometry
118355	Protein	27068	PPA2	Homo sapiens	491	Mass spectrometry
118356	Protein	140707	BRI3BP	Homo sapiens	491	Mass spectrometry
118357	Protein	4126	MANBA	Homo sapiens	491	Mass spectrometry
118358	Protein	5074	PAWR	Homo sapiens	491	Mass spectrometry
118359	Protein	65125	WNK1	Homo sapiens	491	Mass spectrometry
118360	Protein	2909	ARHGAP35	Homo sapiens	491	Mass spectrometry
118361	Protein	23339	VPS39	Homo sapiens	491	Mass spectrometry
118362	Protein	53834	FGFRL1	Homo sapiens	491	Mass spectrometry
118363	Protein	23303	KIF13B	Homo sapiens	491	Mass spectrometry
118364	Protein	202018	TAPT1	Homo sapiens	491	Mass spectrometry
118365	Protein	1455	CSNK1G2	Homo sapiens	491	Mass spectrometry
118366	Protein	63893	UBE2O	Homo sapiens	491	Mass spectrometry
118367	Protein	8505	PARG	Homo sapiens	491	Mass spectrometry
118368	Protein	140807	KRT72	Homo sapiens	491	Mass spectrometry
118369	Protein	22916	NCBP2	Homo sapiens	491	Mass spectrometry
118370	Protein	9101	USP8	Homo sapiens	491	Mass spectrometry
118371	Protein	3609	ILF3	Homo sapiens	491	Mass spectrometry
118372	Protein	255520	ELMOD2	Homo sapiens	491	Mass spectrometry
118373	Protein	55291	PPP6R3	Homo sapiens	491	Mass spectrometry
118374	Protein	84693	MCEE	Homo sapiens	491	Mass spectrometry
118375	Protein	55971	BAIAP2L1	Homo sapiens	491	Mass spectrometry
118376	Protein	9732	DOCK4	Homo sapiens	491	Mass spectrometry
118377	Protein	84861	KLHL22	Homo sapiens	491	Mass spectrometry
118378	Protein	23328	SASH1	Homo sapiens	491	Mass spectrometry
118379	Protein	617	BCS1L	Homo sapiens	491	Mass spectrometry
118380	Protein	51294	PCDH12	Homo sapiens	491	Mass spectrometry
118381	Protein	7389	UROD	Homo sapiens	491	Mass spectrometry
118382	Protein	24147	FJX1	Homo sapiens	491	Mass spectrometry
118383	Protein	10908	PNPLA6	Homo sapiens	491	Mass spectrometry
118384	Protein	9859	CEP170	Homo sapiens	491	Mass spectrometry
118385	Protein	60343	FAM3A	Homo sapiens	491	Mass spectrometry
118386	Protein	7049	TGFBR3	Homo sapiens	491	Mass spectrometry
118387	Protein	5875	RABGGTA	Homo sapiens	491	Mass spectrometry
118388	Protein	51205	ACP6	Homo sapiens	491	Mass spectrometry
118389	Protein	197131	UBR1	Homo sapiens	491	Mass spectrometry
118390	Protein	10212	DDX39A	Homo sapiens	491	Mass spectrometry
118391	Protein	6399	TRAPPC2	Homo sapiens	491	Mass spectrometry
118392	Protein	2957	GTF2A1	Homo sapiens	491	Mass spectrometry
118393	Protein	26528	DAZAP1	Homo sapiens	491	Mass spectrometry
118394	Protein	55790	CSGALNACT1	Homo sapiens	491	Mass spectrometry
118395	Protein	1355	COX15	Homo sapiens	491	Mass spectrometry
118396	Protein	91949	COG7	Homo sapiens	491	Mass spectrometry
118397	Protein	4174	MCM5	Homo sapiens	491	Mass spectrometry
118398	Protein	9391	CIAO1	Homo sapiens	491	Mass spectrometry
118399	Protein	6780	STAU1	Homo sapiens	491	Mass spectrometry
118400	Protein	84681	HINT2	Homo sapiens	491	Mass spectrometry
118401	Protein	116988	AGAP3	Homo sapiens	491	Mass spectrometry
118402	Protein	65062	TMEM237	Homo sapiens	491	Mass spectrometry
118403	Protein	8623	ASMTL	Homo sapiens	491	Mass spectrometry
118404	Protein	3064	HTT	Homo sapiens	491	Mass spectrometry
118405	Protein	51501	C11orf73	Homo sapiens	491	Mass spectrometry
118406	Protein	4791	NFKB2	Homo sapiens	491	Mass spectrometry
118407	Protein	6556	SLC11A1	Homo sapiens	491	Mass spectrometry
118408	Protein	2180	ACSL1	Homo sapiens	491	Mass spectrometry
118409	Protein	4536	ND2	Homo sapiens	491	Mass spectrometry
118410	Protein	6482	ST3GAL1	Homo sapiens	491	Mass spectrometry
118411	Protein	83743	GRWD1	Homo sapiens	491	Mass spectrometry
118412	Protein	8086	AAAS	Homo sapiens	491	Mass spectrometry
118413	Protein	7422	VEGFA	Homo sapiens	491	Mass spectrometry
118414	Protein	23481	PES1	Homo sapiens	491	Mass spectrometry
118415	Protein	1209	CLPTM1	Homo sapiens	491	Mass spectrometry
118416	Protein	7378	UPP1	Homo sapiens	491	Mass spectrometry
118417	Protein	51477	ISYNA1	Homo sapiens	491	Mass spectrometry
118418	Protein	26521	TIMM8B	Homo sapiens	491	Mass spectrometry
118419	Protein	9319	TRIP13	Homo sapiens	491	Mass spectrometry
118420	Protein	5412	UBL3	Homo sapiens	491	Mass spectrometry
118421	Protein	51380	CSAD	Homo sapiens	491	Mass spectrometry
118422	Protein	80131	LRRC8E	Homo sapiens	491	Mass spectrometry
118423	Protein	56109	PCDHGA6	Homo sapiens	491	Mass spectrometry
118424	Protein	10844	TUBGCP2	Homo sapiens	491	Mass spectrometry
118425	Protein	8612	PPAP2C	Homo sapiens	491	Mass spectrometry
118426	Protein	8676	STX11	Homo sapiens	491	Mass spectrometry
118427	Protein	10287	RGS19	Homo sapiens	491	Mass spectrometry
118428	Protein	26065	LSM14A	Homo sapiens	491	Mass spectrometry
118429	Protein	64689	GORASP1	Homo sapiens	491	Mass spectrometry
118430	Protein	5737	PTGFR	Homo sapiens	491	Mass spectrometry
118431	Protein	9868	TOMM70A	Homo sapiens	491	Mass spectrometry
118432	Protein	55920	RCC2	Homo sapiens	491	Mass spectrometry
118433	Protein	83693	HSDL1	Homo sapiens	491	Mass spectrometry
118434	Protein	644	BLVRA	Homo sapiens	491	Mass spectrometry
118435	Protein	347733	TUBB2B	Homo sapiens	491	Mass spectrometry
118436	Protein	10982	MAPRE2	Homo sapiens	491	Mass spectrometry
118437	Protein	9910	RABGAP1L	Homo sapiens	491	Mass spectrometry
118438	Protein	51271	UBAP1	Homo sapiens	491	Mass spectrometry
118439	Protein	81533	ITFG1	Homo sapiens	491	Mass spectrometry
118440	Protein	2653	GCSH	Homo sapiens	491	Mass spectrometry
118441	Protein	10791	VAMP5	Homo sapiens	491	Mass spectrometry
118442	Protein	9002	F2RL3	Homo sapiens	491	Mass spectrometry
118443	Protein	8536	CAMK1	Homo sapiens	491	Mass spectrometry
118444	Protein	4597	MVD	Homo sapiens	491	Mass spectrometry
118445	Protein	8872	CDC123	Homo sapiens	491	Mass spectrometry
118446	Protein	2745	GLRX	Homo sapiens	491	Mass spectrometry
118447	Protein	9562	MINPP1	Homo sapiens	491	Mass spectrometry
118448	Protein	9678	PHF14	Homo sapiens	491	Mass spectrometry
118449	Protein	91304	TMEM259	Homo sapiens	491	Mass spectrometry
118450	Protein	79672	FN3KRP	Homo sapiens	491	Mass spectrometry
118451	Protein	2817	GPC1	Homo sapiens	491	Mass spectrometry
118452	Protein	56181	MTFR1L	Homo sapiens	491	Mass spectrometry
118453	Protein	100506742	CASP12	Homo sapiens	491	Mass spectrometry
118454	Protein	124935	SLC43A2	Homo sapiens	491	Mass spectrometry
118455	Protein	1678	TIMM8A	Homo sapiens	491	Mass spectrometry
118456	Protein	8036	SHOC2	Homo sapiens	491	Mass spectrometry
118457	Protein	79701	OGFOD3	Homo sapiens	491	Mass spectrometry
118458	Protein	79567	FAM65A	Homo sapiens	491	Mass spectrometry
118459	Protein	131076	CCDC58	Homo sapiens	491	Mass spectrometry
118460	Protein	1174	AP1S1	Homo sapiens	491	Mass spectrometry
118461	Protein	51608	GET4	Homo sapiens	491	Mass spectrometry
118462	Protein	10846	PDE10A	Homo sapiens	491	Mass spectrometry
118463	Protein	6091	ROBO1	Homo sapiens	491	Mass spectrometry
118464	Protein	54867	TMEM214	Homo sapiens	491	Mass spectrometry
118465	Protein	55108	BSDC1	Homo sapiens	491	Mass spectrometry
118466	Protein	81533	ITFG1	Homo sapiens	491	Mass spectrometry
118467	Protein	10749	KIF1C	Homo sapiens	491	Mass spectrometry
118468	Protein	134957	STXBP5	Homo sapiens	491	Mass spectrometry
118469	Protein	84656	GLYR1	Homo sapiens	491	Mass spectrometry
118470	Protein	738	VPS51	Homo sapiens	491	Mass spectrometry
118471	Protein	201294	UNC13D	Homo sapiens	491	Mass spectrometry
118472	Protein	23348	DOCK9	Homo sapiens	491	Mass spectrometry
118473	Protein	28973	MRPS18B	Homo sapiens	491	Mass spectrometry
118474	Protein	79184	BRCC3	Homo sapiens	491	Mass spectrometry
118475	Protein	201161	CENPV	Homo sapiens	491	Mass spectrometry
118476	Protein	8731	RNMT	Homo sapiens	491	Mass spectrometry
118477	Protein	55890	GPRC5C	Homo sapiens	491	Mass spectrometry
118478	Protein	10465	PPIH	Homo sapiens	491	Mass spectrometry
118479	Protein	10243	GPHN	Homo sapiens	491	Mass spectrometry
118480	Protein	23210	JMJD6	Homo sapiens	491	Mass spectrometry
118481	Protein	57534	MIB1	Homo sapiens	491	Mass spectrometry
118482	Protein	10106	CTDSP2	Homo sapiens	491	Mass spectrometry
118483	Protein	83667	SESN2	Homo sapiens	491	Mass spectrometry
118484	Protein	60676	PAPPA2	Homo sapiens	491	Mass spectrometry
118485	Protein	154807	VKORC1L1	Homo sapiens	491	Mass spectrometry
118486	Protein	2581	GALC	Homo sapiens	491	Mass spectrometry
118487	Protein	26057	ANKRD17	Homo sapiens	491	Mass spectrometry
118488	Protein	84817	TXNDC17	Homo sapiens	491	Mass spectrometry
118489	Protein	94005	PIGS	Homo sapiens	491	Mass spectrometry
118490	Protein	9416	DDX23	Homo sapiens	491	Mass spectrometry
118491	Protein	54578	UGT1A6	Homo sapiens	491	Mass spectrometry
118492	Protein	23129	PLXND1	Homo sapiens	491	Mass spectrometry
118493	Protein	7249	TSC2	Homo sapiens	491	Mass spectrometry
118494	Protein	9360	PPIG	Homo sapiens	491	Mass spectrometry
118495	Protein	23387	SIK3	Homo sapiens	491	Mass spectrometry
118496	Protein	11212	PROSC	Homo sapiens	491	Mass spectrometry
118497	Protein	10048	RANBP9	Homo sapiens	491	Mass spectrometry
118498	Protein	219899	TBCEL	Homo sapiens	491	Mass spectrometry
118499	Protein	51389	RWDD1	Homo sapiens	491	Mass spectrometry
118500	Protein	80790	CMIP	Homo sapiens	491	Mass spectrometry
118501	Protein	57665	RDH14	Homo sapiens	491	Mass spectrometry
118502	Protein	125488	TTC39C	Homo sapiens	491	Mass spectrometry
118503	Protein	79874	RABEP2	Homo sapiens	491	Mass spectrometry
118504	Protein	79651	RHBDF2	Homo sapiens	491	Mass spectrometry
118505	Protein	22929	SEPHS1	Homo sapiens	491	Mass spectrometry
118506	Protein	54585	LZTFL1	Homo sapiens	491	Mass spectrometry
118507	Protein	3709	ITPR2	Homo sapiens	491	Mass spectrometry
118508	Protein	81565	NDEL1	Homo sapiens	491	Mass spectrometry
118509	Protein	8517	IKBKG	Homo sapiens	491	Mass spectrometry
118510	Protein	80279	CDK5RAP3	Homo sapiens	491	Mass spectrometry
118511	Protein	285855	RPL7L1	Homo sapiens	491	Mass spectrometry
118512	Protein	55764	IFT122	Homo sapiens	491	Mass spectrometry
118513	Protein	10250	SRRM1	Homo sapiens	491	Mass spectrometry
118514	Protein	10512	SEMA3C	Homo sapiens	491	Mass spectrometry
118515	Protein	79183	TTPAL	Homo sapiens	491	Mass spectrometry
118516	Protein	90268	OTULIN	Homo sapiens	491	Mass spectrometry
118517	Protein	57462	KIAA1161	Homo sapiens	491	Mass spectrometry
118518	Protein	23456	ABCB10	Homo sapiens	491	Mass spectrometry
118519	Protein	8871	SYNJ2	Homo sapiens	491	Mass spectrometry
118520	Protein	4715	NDUFB9	Homo sapiens	491	Mass spectrometry
118521	Protein	25839	COG4	Homo sapiens	491	Mass spectrometry
118522	Protein	51251	NT5C3A	Homo sapiens	491	Mass spectrometry
118523	Protein	23085	ERC1	Homo sapiens	491	Mass spectrometry
118524	Protein	79624	ARMT1	Homo sapiens	491	Mass spectrometry
118525	Protein	122961	ISCA2	Homo sapiens	491	Mass spectrometry
118526	Protein	9055	PRC1	Homo sapiens	491	Mass spectrometry
118527	Protein	6627	SNRPA1	Homo sapiens	491	Mass spectrometry
118528	Protein	286410	ATP11C	Homo sapiens	491	Mass spectrometry
118529	Protein	10051	SMC4	Homo sapiens	491	Mass spectrometry
118530	Protein	114770	PGLYRP2	Homo sapiens	491	Mass spectrometry
118531	Protein	94121	SYTL4	Homo sapiens	491	Mass spectrometry
118532	Protein	29969	MDFIC	Homo sapiens	491	Mass spectrometry
118533	Protein	51645	PPIL1	Homo sapiens	491	Mass spectrometry
118534	Protein	2060	EPS15	Homo sapiens	491	Mass spectrometry
118535	Protein	90701	SEC11C	Homo sapiens	491	Mass spectrometry
118536	Protein	1717	DHCR7	Homo sapiens	491	Mass spectrometry
118537	Protein	55157	DARS2	Homo sapiens	491	Mass spectrometry
118538	Protein	54475	NLE1	Homo sapiens	491	Mass spectrometry
118539	Protein	54662	TBC1D13	Homo sapiens	491	Mass spectrometry
118540	Protein	84303	CHCHD6	Homo sapiens	491	Mass spectrometry
118541	Protein	4482	MSRA	Homo sapiens	491	Mass spectrometry
118542	Protein	9536	PTGES	Homo sapiens	491	Mass spectrometry
118543	Protein	7375	USP4	Homo sapiens	491	Mass spectrometry
118544	Protein	9735	KNTC1	Homo sapiens	491	Mass spectrometry
118545	Protein	83443	SF3B5	Homo sapiens	491	Mass spectrometry
118546	Protein	150274	HSCB	Homo sapiens	491	Mass spectrometry
118547	Protein	9475	ROCK2	Homo sapiens	491	Mass spectrometry
118548	Protein	4854	NOTCH3	Homo sapiens	491	Mass spectrometry
118549	Protein	6464	SHC1	Homo sapiens	491	Mass spectrometry
118550	Protein	5792	PTPRF	Homo sapiens	491	Mass spectrometry
118551	Protein	23350	U2SURP	Homo sapiens	491	Mass spectrometry
118552	Protein	622	BDH1	Homo sapiens	491	Mass spectrometry
118553	Protein	9766	SUSD6	Homo sapiens	491	Mass spectrometry
118554	Protein	6038	RNASE4	Homo sapiens	491	Mass spectrometry
118555	Protein	22803	XRN2	Homo sapiens	491	Mass spectrometry
118556	Protein	55907	CMAS	Homo sapiens	491	Mass spectrometry
118557	Protein	670	BPHL	Homo sapiens	491	Mass spectrometry
118558	Protein	10989	IMMT	Homo sapiens	491	Mass spectrometry
118559	Protein	55154	MSTO1	Homo sapiens	491	Mass spectrometry
118560	Protein	10449	ACAA2	Homo sapiens	491	Mass spectrometry
118561	Protein	9927	MFN2	Homo sapiens	491	Mass spectrometry
118562	Protein	285282	RABL3	Homo sapiens	491	Mass spectrometry
118563	Protein	5825	ABCD3	Homo sapiens	491	Mass spectrometry
118564	Protein	402665	IGLON5	Homo sapiens	491	Mass spectrometry
118565	Protein	9801	MRPL19	Homo sapiens	491	Mass spectrometry
118566	Protein	9852	EPM2AIP1	Homo sapiens	491	Mass spectrometry
118567	Protein	27032	ATP2C1	Homo sapiens	491	Mass spectrometry
118568	Protein	51451	LCMT1	Homo sapiens	491	Mass spectrometry
118569	Protein	140606	SELM	Homo sapiens	491	Mass spectrometry
118570	Protein	23195	MDN1	Homo sapiens	491	Mass spectrometry
118571	Protein	10818	FRS2	Homo sapiens	491	Mass spectrometry
118572	Protein	57412	AS3MT	Homo sapiens	491	Mass spectrometry
118573	Protein	1176	AP3S1	Homo sapiens	491	Mass spectrometry
118574	Protein	752	FMNL1	Homo sapiens	491	Mass spectrometry
118575	Protein	197322	ACSF3	Homo sapiens	491	Mass spectrometry
118576	Protein	11100	HNRNPUL1	Homo sapiens	491	Mass spectrometry
118577	Protein	55720	TSR1	Homo sapiens	491	Mass spectrometry
118578	Protein	84328	LZIC	Homo sapiens	491	Mass spectrometry
118579	Protein	50628	GEMIN4	Homo sapiens	491	Mass spectrometry
118580	Protein	23244	PDS5A	Homo sapiens	491	Mass spectrometry
118581	Protein	205428	C3orf58	Homo sapiens	491	Mass spectrometry
118582	Protein	57610	RANBP10	Homo sapiens	491	Mass spectrometry
118583	Protein	131450	CD200R1	Homo sapiens	491	Mass spectrometry
118584	Protein	598	BCL2L1	Homo sapiens	491	Mass spectrometry
118585	Protein	55246	CCDC25	Homo sapiens	491	Mass spectrometry
118586	Protein	57050	UTP3	Homo sapiens	491	Mass spectrometry
118587	Protein	115	ADCY9	Homo sapiens	491	Mass spectrometry
118588	Protein	22839	DLGAP4	Homo sapiens	491	Mass spectrometry
118589	Protein	3189	HNRNPH3	Homo sapiens	491	Mass spectrometry
118590	Protein	64374	SIL1	Homo sapiens	491	Mass spectrometry
118591	Protein	9489	PGS1	Homo sapiens	491	Mass spectrometry
118592	Protein	10988	METAP2	Homo sapiens	491	Mass spectrometry
118593	Protein	23264	ZC3H7B	Homo sapiens	491	Mass spectrometry
118594	Protein	51478	HSD17B7	Homo sapiens	491	Mass spectrometry
118595	Protein	2052	EPHX1	Homo sapiens	491	Mass spectrometry
118596	Protein	5894	RAF1	Homo sapiens	491	Mass spectrometry
118597	Protein	5537	PPP6C	Homo sapiens	491	Mass spectrometry
118598	Protein	318	NUDT2	Homo sapiens	491	Mass spectrometry
118599	Protein	7798	LUZP1	Homo sapiens	491	Mass spectrometry
118600	Protein	65082	VPS33A	Homo sapiens	491	Mass spectrometry
118601	Protein	9406	ZRANB2	Homo sapiens	491	Mass spectrometry
118602	Protein	81704	DOCK8	Homo sapiens	491	Mass spectrometry
118603	Protein	3054	HCFC1	Homo sapiens	491	Mass spectrometry
118604	Protein	23509	POFUT1	Homo sapiens	491	Mass spectrometry
118605	Protein	27034	ACAD8	Homo sapiens	491	Mass spectrometry
118606	Protein	9382	COG1	Homo sapiens	491	Mass spectrometry
118607	Protein	1153	CIRBP	Homo sapiens	491	Mass spectrometry
118608	Protein	10	NAT2	Homo sapiens	491	Mass spectrometry
118609	Protein	27000	DNAJC2	Homo sapiens	491	Mass spectrometry
118610	Protein	64682	ANAPC1	Homo sapiens	491	Mass spectrometry
118611	Protein	7353	UFD1L	Homo sapiens	491	Mass spectrometry
118612	Protein	10607	TBL3	Homo sapiens	491	Mass spectrometry
118613	Protein	8266	UBL4A	Homo sapiens	491	Mass spectrometry
118614	Protein	11228	RASSF8	Homo sapiens	491	Mass spectrometry
118615	Protein	92675	DTD1	Homo sapiens	491	Mass spectrometry
118616	Protein	8165	AKAP1	Homo sapiens	491	Mass spectrometry
118617	Protein	22905	EPN2	Homo sapiens	491	Mass spectrometry
118618	Protein	22985	ACIN1	Homo sapiens	491	Mass spectrometry
118619	Protein	26275	HIBCH	Homo sapiens	491	Mass spectrometry
118620	Protein	5364	PLXNB1	Homo sapiens	491	Mass spectrometry
118621	Protein	408	ARRB1	Homo sapiens	491	Mass spectrometry
118622	Protein	55269	PSPC1	Homo sapiens	491	Mass spectrometry
118623	Protein	200081	TXLNA	Homo sapiens	491	Mass spectrometry
118624	Protein	839	CASP6	Homo sapiens	491	Mass spectrometry
118625	Protein	89970	RSPRY1	Homo sapiens	491	Mass spectrometry
118626	Protein	10973	ASCC3	Homo sapiens	491	Mass spectrometry
118627	Protein	153339	TMEM167A	Homo sapiens	491	Mass spectrometry
118628	Protein	81609	SNX27	Homo sapiens	491	Mass spectrometry
118629	Protein	8892	EIF2B2	Homo sapiens	491	Mass spectrometry
118630	Protein	79174	CRELD2	Homo sapiens	491	Mass spectrometry
118631	Protein	154091	SLC2A12	Homo sapiens	491	Mass spectrometry
118632	Protein	27347	STK39	Homo sapiens	491	Mass spectrometry
118633	Protein	124808	CCDC43	Homo sapiens	491	Mass spectrometry
118634	Protein	5243	ABCB1	Homo sapiens	491	Mass spectrometry
118635	Protein	8692	HYAL2	Homo sapiens	491	Mass spectrometry
118636	Protein	57510	XPO5	Homo sapiens	491	Mass spectrometry
118637	Protein	54918	CMTM6	Homo sapiens	491	Mass spectrometry
118638	Protein	339487	ZBTB8OS	Homo sapiens	491	Mass spectrometry
118639	Protein	28964	GIT1	Homo sapiens	491	Mass spectrometry
118640	Protein	85366	MYLK2	Homo sapiens	491	Mass spectrometry
118641	Protein	79001	VKORC1	Homo sapiens	491	Mass spectrometry
118642	Protein	29110	TBK1	Homo sapiens	491	Mass spectrometry
118643	Protein	23499	MACF1	Homo sapiens	491	Mass spectrometry
118644	Protein	25852	ARMC8	Homo sapiens	491	Mass spectrometry
118645	Protein	3949	LDLR	Homo sapiens	491	Mass spectrometry
118646	Protein	9989	PPP4R1	Homo sapiens	491	Mass spectrometry
118647	Protein	51633	OTUD6B	Homo sapiens	491	Mass spectrometry
118648	Protein	94031	HTRA3	Homo sapiens	491	Mass spectrometry
118649	Protein	1120	CHKB	Homo sapiens	491	Mass spectrometry
118650	Protein	153364	MBLAC2	Homo sapiens	491	Mass spectrometry
118651	Protein	10254	STAM2	Homo sapiens	491	Mass spectrometry
118652	Protein	131566	DCBLD2	Homo sapiens	491	Mass spectrometry
118653	Protein	23555	TSPAN15	Homo sapiens	491	Mass spectrometry
118654	Protein	4514	COX3	Homo sapiens	491	Mass spectrometry
118655	Protein	317	APAF1	Homo sapiens	491	Mass spectrometry
118656	Protein	4790	NFKB1	Homo sapiens	491	Mass spectrometry
118657	Protein	84164	ASCC2	Homo sapiens	491	Mass spectrometry
118658	Protein	26046	LTN1	Homo sapiens	491	Mass spectrometry
118659	Protein	23098	SARM1	Homo sapiens	491	Mass spectrometry
118660	Protein	5610	EIF2AK2	Homo sapiens	491	Mass spectrometry
118661	Protein	2534	FYN	Homo sapiens	491	Mass spectrometry
118662	Protein	23765	IL17RA	Homo sapiens	491	Mass spectrometry
118663	Protein	55161	TMEM33	Homo sapiens	491	Mass spectrometry
